"genesysId","uuid","instCode","acceNumb","doi","genus","species","spAuthor","subtaxa","subtAuthor","fullTaxa","origCty","acqSrc","acqDate","mlsStat","available","historic","curationType","storage","sampStat","duplSite","createdBy","createdDate","lastModifiedBy","lastModifiedDate"
"5663975","9b51dee3-aa83-4556-9bf1-291d1bb554fc","SVK001","F5100012",,"Juglans","regia","L.","","","Juglans regia L.","SVK","","19730000","false","","false","","20","300",,"4","2016-10-28 01:24:18","1285","2023-11-18 08:24:31"
"5663977","c647a801-eb45-41ea-9f5e-1bd5fd3d8f54","SVK001","F5100028",,"Juglans","regia","L.","","","Juglans regia L.","CSK","","19730000","false","","false","","20","500",,"4","2016-10-28 01:24:18","1285","2023-11-18 08:24:31"
"5663978","10406507-3a26-4d34-b3d6-069f2c4ffc7f","SVK001","F5100031",,"Juglans","regia","L.","","","Juglans regia L.","CSK","","19730000","false","","false","","20","300",,"4","2016-10-28 01:24:18","1285","2024-10-28 15:04:28"
"5663979","7fdc33ef-2fde-4e0a-a537-30585b131e63","SVK001","F5100027",,"Juglans","regia","L.","","","Juglans regia L.","SVK","","19730000","false","","false","","20","300",,"4","2016-10-28 01:24:18","1285","2023-11-18 08:24:31"
"5663980","961d1878-fa07-464e-a118-477b9ac6cf9a","SVK001","F5100033",,"Juglans","regia","L.","","","Juglans regia L.","CSK","","19730000","false","","false","","20","300",,"4","2016-10-28 01:24:18","1285","2023-11-18 08:24:43"
"5663981","f17bdd66-154e-45fd-87a4-bc982a494815","SVK001","F5100018",,"Juglans","regia","L.","","","Juglans regia L.","CSK","","19730000","false","","false","","20","300",,"4","2016-10-28 01:24:18","1285","2024-10-28 15:04:28"
"5663983","4c63c548-2a57-4d0d-9678-6d2c37090834","SVK001","F5100009",,"Juglans","regia","L.","","","Juglans regia L.","SVK","","19730000","false","","false","","20","300",,"4","2016-10-28 01:24:18","1285","2024-10-28 15:04:28"
"5663984","8933f3a7-28e5-4ed8-b303-72b5594468e6","SVK001","F5100017",,"Juglans","regia","L.","","","Juglans regia L.","CSK","","19730000","false","","false","","20","300",,"4","2016-10-28 01:24:18","1285","2023-11-18 08:24:31"
"5663985","d2e29485-5e7e-483d-9a97-77ca9fe7f2f5","SVK001","F5100007",,"Juglans","regia","L.","","","Juglans regia L.","SVK","","19730000","false","","false","","20","300",,"4","2016-10-28 01:24:18","1285","2023-11-18 08:24:43"
"5663986","e2ea0436-cb18-4f75-bb03-080057287637","SVK001","F5100022",,"Juglans","regia","L.","","","Juglans regia L.","CSK","","19730000","false","","false","","20","500",,"4","2016-10-28 01:24:18","1285","2024-10-28 15:04:28"
"5663988","dc79ac33-3bcc-4139-bad7-bc0f295e6a31","SVK001","F5100006",,"Juglans","regia","L.","","","Juglans regia L.","BGR","","19730000","false","","false","","20","500",,"4","2016-10-28 01:24:18","1285","2024-10-28 15:04:28"
"5663989","1b976602-648c-4558-9288-677b835a8cad","SVK001","F5100020",,"Juglans","regia","L.","","","Juglans regia L.","CSK","","19730000","false","","false","","20","500",,"4","2016-10-28 01:24:18","1285","2023-11-18 08:24:31"
"5663990","6b769612-ca00-4af8-85eb-661a32f0ca98","SVK001","F5100024",,"Juglans","regia","L.","","","Juglans regia L.","SVK","","19730000","false","","false","","20","300",,"4","2016-10-28 01:24:18","1285","2024-10-28 15:04:28"
"5663993","43cacc59-a727-4da9-a4cc-d19573b95911","SVK001","F5100005",,"Juglans","regia","L.","","","Juglans regia L.","CSK","","19730000","false","","false","","20","500",,"4","2016-10-28 01:24:18","1285","2023-11-18 08:24:43"
"5663994","c6f7579d-da85-49f9-b422-e3f88f95c57f","SVK001","F5100016",,"Juglans","regia","L.","","","Juglans regia L.","SVK","","19730000","false","","false","","20","300",,"4","2016-10-28 01:24:18","1285","2023-11-18 08:24:31"
"5663999","9f08f54a-c2e4-4b98-af75-9e3ce65de8a2","SVK001","F5100010",,"Juglans","regia","L.","","","Juglans regia L.","SVK","","19730000","false","","false","","20","300",,"4","2016-10-28 01:24:18","1285","2023-11-18 08:24:43"
"5664001","cac58068-5579-4cb8-a231-4966074b44cf","SVK001","F5100029",,"Juglans","regia","L.","","","Juglans regia L.","CSK","","19730000","false","","false","","20","300",,"4","2016-10-28 01:24:18","1285","2024-10-28 15:04:28"
"5738018","13ecec1e-5728-4f31-8996-c29aa1ac2a45","ESP014","NC109678",,"Juglans","regia","L.","","","Juglans regia L.","SVN","","2016----","false","","false","","20","500",,"4","2017-09-18 20:46:13","1285","2023-11-18 08:45:36"
"5738019","f41791a1-dd9e-48ec-8ad6-e3da514f3cee","ESP014","NC109681",,"Juglans","regia","L.","","","Juglans regia L.","FRA","","2016----","false","","false","","20","500",,"4","2017-09-18 20:46:13","1285","2023-11-18 08:45:36"
"5738020","4599a931-2146-49eb-8c29-a507e61319e3","ESP014","NC109679",,"Juglans","regia","L.","","","Juglans regia L.","SVN","","2016----","false","","false","","20","500",,"4","2017-09-18 20:46:13","1285","2023-11-18 08:45:36"
"5738021","a6b50cb9-2bfa-4970-a567-1bde0350e2b5","ESP014","NC109675",,"Juglans","regia","L.","","","Juglans regia L.","ESP","","2016----","false","","false","","20","410",,"4","2017-09-18 20:46:13","1285","2023-11-18 08:45:36"
"5738022","d3ec2675-b84a-4e3e-bf71-c400effaa2c9","ESP014","NC109677",,"Juglans","regia","L.","","","Juglans regia L.","USA","","2016----","false","","false","","20","500",,"4","2017-09-18 20:46:13","1285","2023-11-18 08:45:36"
"5738023","ff63d796-a097-43af-bc61-56aa5d4f72bf","ESP014","NC109682",,"Juglans","regia","L.","","","Juglans regia L.","FRA","","2016----","false","","false","","20","500",,"4","2017-09-18 20:46:13","1285","2023-11-18 08:45:36"
"5738024","ce5c0110-df91-4908-89e8-c1e0537361dc","ESP014","NC109674",,"Juglans","regia","L.","","","Juglans regia L.","MAR","","2016----","false","","false","","20","300",,"4","2017-09-18 20:46:13","1285","2023-11-18 08:45:36"
"5738025","37a6da41-bd3a-4d95-afeb-3f26314ea6da","ESP014","NC109680",,"Juglans","regia","L.","","","Juglans regia L.","DEU","","2016----","false","","false","","20","500",,"4","2017-09-18 20:46:13","1285","2023-11-18 08:45:36"
"5738026","fd2aa7a6-d452-46b6-bc9a-e4d1282b1206","ESP014","NC109676",,"Juglans","regia","L.","","","Juglans regia L.","ESP","","2016----","false","","false","","20","300",,"4","2017-09-18 20:46:13","1285","2023-11-18 08:45:36"
"5738027","8c8409b9-619b-457d-9229-915ecbe01663","ESP014","NC109688",,"Juglans","regia","L.","","","Juglans regia L.","ESP","","2014----","false","","false","","20","100",,"4","2017-09-18 20:46:13","1285","2023-11-18 08:45:36"
"5738028","008e7f48-7799-41e8-a7b9-a9a2cab34dcc","ESP014","NC109691",,"Juglans","regia","L.","","","Juglans regia L.","ESP","","2014----","false","","false","","20","100",,"4","2017-09-18 20:46:13","1285","2023-11-18 08:45:36"
"5738029","4f8473f0-85c7-4cb0-a180-2615d153d8dc","ESP014","NC109683",,"Juglans","regia","L.","","","Juglans regia L.","ESP","","2014----","false","","false","","20","100",,"4","2017-09-18 20:46:13","1285","2023-11-18 08:45:36"
"5738030","8d0db198-34d0-449a-b9dd-0d4ff94703da","ESP014","NC109685",,"Juglans","regia","L.","","","Juglans regia L.","ESP","","2014----","false","","false","","20","100",,"4","2017-09-18 20:46:13","1285","2023-11-18 08:45:36"
"5738031","868c22d5-d6be-4d2f-b7f2-814780b12a19","ESP014","NC109690",,"Juglans","regia","L.","","","Juglans regia L.","ESP","","2014----","false","","false","","20","100",,"4","2017-09-18 20:46:13","1285","2023-11-18 08:45:36"
"5738032","8888d691-d2a7-45b7-992e-f5f9ded94c85","ESP014","NC109684",,"Juglans","regia","L.","","","Juglans regia L.","ESP","","2015----","false","","false","","20","100",,"4","2017-09-18 20:46:13","1285","2023-11-18 08:45:36"
"5738033","d9e7d0f2-ed67-468e-bacd-9a57ece1dd05","ESP014","NC109692",,"Juglans","regia","L.","","","Juglans regia L.","ESP","","2014----","false","","false","","20","100",,"4","2017-09-18 20:46:13","1285","2023-11-18 08:45:36"
"5738034","8f138621-a746-4735-ad40-1832e45433b8","ESP014","NC109686",,"Juglans","regia","L.","","","Juglans regia L.","ESP","","2015----","false","","false","","20","100",,"4","2017-09-18 20:46:13","1285","2023-11-18 08:45:36"
"5738035","3edc7fef-e39c-43e1-b7d2-fbc94d883d7d","ESP014","NC109687",,"Juglans","regia","L.","","","Juglans regia L.","ESP","","2014----","false","","false","","20","100",,"4","2017-09-18 20:46:13","1285","2023-11-18 08:45:36"
"5738036","bdc84431-7d2e-40eb-8710-2f1afb64b2e4","ESP014","NC109689",,"Juglans","regia","L.","","","Juglans regia L.","ESP","","2014----","false","","false","","20","100",,"4","2017-09-18 20:46:13","1285","2023-11-18 08:45:36"
"5738040","e7babb89-ed28-49dd-8958-5d1bf566c799","ESP014","NC109697",,"Juglans","regia","L.","","","Juglans regia L.","ESP","","2014----","false","","false","","20","100",,"4","2017-09-18 20:46:13","1285","2023-11-18 08:45:36"
"5738045","d65c453f-0edd-4e30-bfd7-7e0c4c5995b7","ESP014","NC109696",,"Juglans","regia","L.","","","Juglans regia L.","ESP","","2014----","false","","false","","20","100",,"4","2017-09-18 20:46:13","1285","2023-11-18 08:45:36"
"5738046","12aba80e-cfe3-4498-83f5-bf097e742755","ESP014","NC109694",,"Juglans","regia","L.","","","Juglans regia L.","ESP","","2015----","false","","false","","20","100",,"4","2017-09-18 20:46:13","1285","2023-11-18 08:45:36"
"6016773","a2d907d5-6e06-4309-9ce5-7965b33dc9a9","GBR004","943194",,"Juglans","regia","L.","","","Juglans regia L.","NPL","","20170508","false","false","false","","10","110",,"4","2018-04-16 06:55:34","4","2022-02-02 09:48:03"
"6016844","b30f7762-bba0-4546-92ab-4ea62af03285","GBR004","942795",,"Juglans","regia","L.","","","Juglans regia L.","NPL","","20170508","false","false","false","","10","110",,"4","2018-04-16 06:55:35","4","2022-02-02 09:48:03"
"6285445","f7749445-5189-425b-a027-5c6f115db196","ALB020","AGB1816",,"Juglans","regia","L.","","","Juglans regia L.","ALB","","20080315","false","","false","","20","300","ALB020","1189","2018-12-01 12:48:09","1285","2024-10-28 14:36:16"
"6285478","af15a799-1fbc-4a6c-914a-59a8ca3e4c06","ALB020","AGB1876",,"Juglans","regia","L.","","","Juglans regia L.","ALB","","20090116","false","","false","","20","300","ALB020","1189","2018-12-01 12:48:34","1285","2023-11-18 10:06:54"
"6285626","045c5c29-ece4-48a0-b7b5-1720ff71d704","ALB020","AGB1815",,"Juglans","regia","L.","","","Juglans regia L.","ALB","","20080315","false","","false","","20","300","ALB020","1189","2018-12-01 12:49:15","1285","2024-10-28 14:36:16"
"6285659","d6b88171-a4b3-4ea1-bbcb-d607be134095","ALB020","AGB1874",,"Juglans","regia","L.","","","Juglans regia L.","ALB","","20090116","false","","false","","20","300","ALB020","1189","2018-12-01 12:49:24","1285","2024-10-28 14:36:16"
"6285660","f79161d9-2d99-480d-a956-749776ab9d0b","ALB020","AGB1875",,"Juglans","regia","L.","","","Juglans regia L.","ALB","","20090116","false","","false","","20","300","ALB020","1189","2018-12-01 12:49:25","1285","2024-10-28 14:36:16"
"6297519","d4828c5c-3312-4b49-bdfd-3aa46024e8db","FRA015","RA 1210","10.15454/2PFME7","Juglans","regia","L.","","","Juglans regia L.","GRC","","20000000","false","","false","",,"400",,"1189","2018-12-01 22:56:36","1285","2024-10-28 14:54:28"
"6297521","eee5745c-48ce-4a3c-b97b-c70af4c9e9c1","FRA015","H 118-13","10.15454/TYZ7FX","Juglans","regia","L.","","","Juglans regia L.","FRA","",,"false","","false","",,"400",,"1189","2018-12-01 22:56:36","1285","2024-10-28 14:54:44"
"6297524","1491d9b2-f22f-4e28-9e19-970e0e9a66e7","FRA015","RA 0968","10.15454/DHEVVN","Juglans","regia","L.","","","Juglans regia L.","FRA","","19720000","false","","false","",,"300",,"1189","2018-12-01 22:56:36","1285","2024-10-28 14:54:31"
"6297526","303bc06a-d58c-4b72-a3d6-95768625b8d4","FRA015","RA 1225","10.15454/6CBESS","Juglans","regia","L.","","","Juglans regia L.","FRA","",,"false","","false","",,"500",,"1189","2018-12-01 22:56:36","1285","2024-10-28 14:54:34"
"6297528","ccbdb74a-d1b6-490f-9982-e2c94dd7525e","FRA015","RA 1041 AF6","10.15454/XCKUHT","Juglans","regia","L.","","","Juglans regia L.","FRA","",,"false","","false","",,"400",,"1189","2018-12-01 22:56:36","1285","2024-10-28 14:54:29"
"6297530","98ff932e-d69a-468e-99ce-cf291d954e41","FRA015","IR TA 1-1","10.15454/MMMJFO","Juglans","regia","L.","","","Juglans regia L.","IRN","",,"false","","false","",,"400",,"1189","2018-12-01 22:56:36","1285","2024-10-28 14:54:28"
"6297531","7cc219b9-89e7-4eb9-88e3-97885943ffbe","FRA015","RA 0289","10.15454/FTC1SB","Juglans","regia","L.","","","Juglans regia L.","FRA","","19660000","false","","false","",,"300",,"1189","2018-12-01 22:56:36","1285","2024-10-28 14:54:34"
"6297533","4db691c0-309c-4aad-bede-bee4403e0faa","FRA015","RA 1099","10.15454/0N6OR4","Juglans","regia","L.","","","Juglans regia L.","USA","","19860000","false","","false","",,"500",,"1189","2018-12-01 22:56:37","1285","2024-10-28 14:54:34"
"6297535","28efe1d6-9c1c-4ac1-a13e-8eb44799a649","FRA015","H 122-33","10.15454/KC93RL","Juglans","regia","L.","","","Juglans regia L.","FRA","",,"false","","false","",,"400",,"1189","2018-12-01 22:56:37","1285","2024-10-28 14:54:44"
"6297538","22969b32-0755-4cc4-b58f-f919f4d95c50","FRA015","RA 1175","10.15454/MUWLSV","Juglans","regia","L.","","","Juglans regia L.","ROU","","19960000","false","","false","",,"400",,"1189","2018-12-01 22:56:37","1285","2023-11-18 08:22:59"
"6297540","917684f0-d2e2-4885-a0eb-d8ccb745a26d","FRA015","RA 0223","10.15454/T5JGTU","Juglans","regia","L.","","","Juglans regia L.","BGR","","19640000","false","","false","",,"300",,"1189","2018-12-01 22:56:37","1285","2024-10-28 14:54:28"
"6297544","cacfb1b3-47b0-498e-98f9-52ddfbbca1c5","FRA015","RA 1207","10.15454/U8EXWU","Juglans","regia","L.","","","Juglans regia L.","ESP","","20000000","false","","false","",,"300",,"1189","2018-12-01 22:56:37","1285","2023-11-18 08:23:07"
"6297545","b6c70c95-2271-40ee-9bac-826f2d3c6acf","FRA015","RA 1117","10.15454/QOVKUA","Juglans","regia","L.","","","Juglans regia L.","SRB","","19890000","false","","false","",,"400",,"1189","2018-12-01 22:56:37","1285","2024-10-28 14:54:31"
"6297547","4633f298-2828-4a10-8353-b88135253486","FRA015","RA 0391","10.15454/SMOPKI","Juglans","regia","L.","","","Juglans regia L.","USA","","19620000","false","","false","",,"400",,"1189","2018-12-01 22:56:38","1285","2023-11-18 08:23:03"
"6297549","590556ee-6022-4be6-b390-80796a5c0ca6","FRA015","RA 0480","10.15454/UUJBZV","Juglans","regia","L.","","","Juglans regia L.","USA","","19710000","false","","false","",,"500",,"1189","2018-12-01 22:56:38","1285","2024-10-28 14:54:44"
"6297551","4448bd8d-083a-4171-8b8e-4967c611fe8f","FRA015","RA 1195","10.15454/TDIHFW","Juglans","regia","L.","","","Juglans regia L.","FRA","","19980000","false","","false","",,"400",,"1189","2018-12-01 22:56:38","1285","2024-10-28 14:54:28"
"6297553","4f2cc2b2-dcb5-419d-9302-2c4992d2898b","FRA015","RA 1205","10.15454/E4RYQP","Juglans","regia","L.","","","Juglans regia L.","ESP","","20000000","false","","false","",,"400",,"1189","2018-12-01 22:56:38","1285","2024-10-28 14:54:44"
"6297556","a8cab47d-1f2a-414b-b7dc-2d9fbb5b05f9","FRA015","RA 0409","10.15454/AZF4FG","Juglans","regia","L.","","","Juglans regia L.","ROU","","19690000","false","","false","",,"500",,"1189","2018-12-01 22:56:38","1285","2023-11-18 08:23:06"
"6297557","52062d29-aa79-4de3-8529-76298c4debcd","FRA015","UK 21-4","10.15454/B5DUXC","Juglans","regia","L.","","","Juglans regia L.","UZB","","19920000","false","","false","",,"400",,"1189","2018-12-01 22:56:38","1285","2024-10-28 14:54:28"
"6297559","8c38e2e8-ec72-4c5b-a56b-72948ebe4717","FRA015","RG 2","10.15454/NT8EFI","Juglans","regia","L.","","","Juglans regia L.","FRA","",,"false","","false","",,"500",,"1189","2018-12-01 22:56:38","1285","2024-10-28 14:54:44"
"6297562","59e97c95-2d65-493c-b9f8-a8acc488ae74","FRA015","RA 0489","10.15454/6X1DGN","Juglans","regia","L.","","","Juglans regia L.","USA","","19720000","false","","false","",,"400",,"1189","2018-12-01 22:56:39","1285","2024-10-28 14:54:31"
"6297563","9989f10f-5c4d-4200-bd17-33a0ba5c90cf","FRA015","H 110-34","10.15454/QKRHDC","Juglans","regia","L.","","","Juglans regia L.","FRA","",,"false","","false","",,"400",,"1189","2018-12-01 22:56:39","1285","2023-11-18 08:23:07"
"6297565","14185acb-e26a-40f5-9516-2eb53da89153","FRA015","RA 1023","10.15454/WILG96","Juglans","regia","L.","","","Juglans regia L.","POL","","19760000","false","","false","",,"400",,"1189","2018-12-01 22:56:39","1285","2023-11-18 08:22:59"
"6297567","c300c7c7-15f3-4920-8de1-422bd2c9854f","FRA015","RA 0962","10.15454/ULSMKX","Juglans","regia","L.","","","Juglans regia L.","FRA","","19720000","false","","false","",,"400",,"1189","2018-12-01 22:56:39","1285","2024-10-28 14:54:29"
"6297570","231bbdff-a2e9-48fb-91f8-771809849a48","FRA015","RA 1209","10.15454/7KM88S","Juglans","regia","L.","","","Juglans regia L.","GRC","","20000000","false","","false","",,"400",,"1189","2018-12-01 22:56:39","1285","2023-11-18 08:22:59"
"6297571","f092f6b4-ee5b-49ed-a0fb-7bbccdac48e3","FRA015","RA 1155","10.15454/9WGYPN","Juglans","regia","L.","","","Juglans regia L.","FRA","",,"false","","false","",,"500",,"1189","2018-12-01 22:56:39","1285","2024-10-28 14:54:34"
"6297574","5b23ff18-589f-4845-89dd-0051c71ef2de","FRA015","RA 0472","10.15454/CLSNML","Juglans","regia","L.","","","Juglans regia L.","USA","","19710000","false","","false","",,"500",,"1189","2018-12-01 22:56:39","1285","2024-10-28 14:54:34"
"6297575","099ef7b1-a7f4-47bf-91bb-ce74d1b8ae5a","FRA015","UK 118-23","10.15454/DK30UF","Juglans","regia","L.","","","Juglans regia L.","UZB","","19920000","false","","false","",,"400",,"1189","2018-12-01 22:56:40","1285","2024-10-28 14:54:28"
"6297577","763abcdc-4e12-4e9e-a7be-6704c0d6760a","FRA015","RA 1161","10.15454/BFONAK","Juglans","regia","L.","","","Juglans regia L.","USA","","19900000","false","","false","",,"400",,"1189","2018-12-01 22:56:40","1285","2023-11-18 08:23:05"
"6297579","bd6913aa-545e-4a7e-979d-e95104b5529b","FRA015","RA 0370","10.15454/0YFB2M","Juglans","regia","L.","","","Juglans regia L.","FRA","","19600000","false","","false","",,"300",,"1189","2018-12-01 22:56:40","1285","2023-11-18 08:23:01"
"6297582","4d0745da-35c7-4a1e-9689-9100c86fa0cb","FRA015","RA 0248","10.15454/R9XLVM","Juglans","regia","L.","","","Juglans regia L.","FRA","","19650000","false","","false","",,"300",,"1189","2018-12-01 22:56:40","1285","2024-10-28 14:54:34"
"6297584","631120d7-c9e9-4543-aa02-997158d12260","FRA015","RA 1166","10.15454/8DKEJN","Juglans","regia","L.","","","Juglans regia L.","IRN","","19930000","false","","false","",,"400",,"1189","2018-12-01 22:56:40","1285","2024-10-28 14:54:28"
"6297586","2094cd9e-d1f3-4602-8de6-1a02302b64a1","FRA015","RA 0439","10.15454/SVKNT2","Juglans","regia","L.","","","Juglans regia L.","USA","","19700000","false","","false","",,"500",,"1189","2018-12-01 22:56:40","1285","2024-10-28 14:54:31"
"6297587","a1a0c103-0e99-4117-af78-a6e281427f85","FRA015","RA 1098","10.15454/HKBMNJ","Juglans","regia","L.","","","Juglans regia L.","USA","","19860000","false","","false","",,"400",,"1189","2018-12-01 22:56:41","1285","2024-10-28 14:54:31"
"6297589","43994743-5686-4086-b064-42bab97710e6","FRA015","RA 1158","10.15454/AI3NKO","Juglans","regia","L.","","","Juglans regia L.","FRA","",,"false","","false","",,"500",,"1189","2018-12-01 22:56:41","1285","2024-10-28 14:54:34"
"6297592","1f28df48-9c76-49e2-bdb1-640f030ab500","FRA015","RA 1135","10.15454/PZTBPX","Juglans","regia","L.","","","Juglans regia L.","CHL","","19920000","false","","false","",,"400",,"1189","2018-12-01 22:56:41","1285","2024-10-28 14:54:34"
"6297593","1322c5c5-6d36-487b-a672-c25639c2525f","FRA015","RA 1187","10.15454/JGJIK7","Juglans","regia","L.","","","Juglans regia L.","CHN","","19980000","false","","false","",,"400",,"1189","2018-12-01 22:56:41","1285","2023-11-18 08:23:07"
"6297596","a6aec685-e500-4990-a8cf-aef8f8d3bf31","FRA015","IR 60-1","10.15454/RR4ECB","Juglans","regia","L.","","","Juglans regia L.","IRN","",,"false","","false","",,"400",,"1189","2018-12-01 22:56:41","1285","2023-11-18 08:23:01"
"6297598","eef5fb53-74fa-4adb-afcb-0db1e946d97e","FRA015","RA 0493","10.15454/IY38PI","Juglans","regia","L.","","","Juglans regia L.","CHN","","19720000","false","","false","",,"400",,"1189","2018-12-01 22:56:41","1285","2024-10-28 14:54:28"
